x,y,z,t,u,u_t,u_x,u_y,u_z,u_xx,u_yy,u_zz
0.939708951,0.988529188,0.990050985,0.334785959,0.271524747,-0.706651856,-0.024358646,0.042030405,-0.036045921,-0.229972147,-0.225651321,-0.227372145
0.857207943,0.511352891,0.733595293,0.061559002,0.647846435,-2.649143608,-0.307381765,0.11620051,-0.178863549,-0.893842479,-1.018842767,-0.990302654
0.151241188,0.908547796,0.74041123,0.393053738,0.18349578,-0.583934271,0.105838334,0.053868444,0.021778317,-0.081628929,-0.12686127,-0.140090534
0.102525617,0.962609413,0.920124044,0.448726334,0.154765355,-0.453646066,0.093715198,0.048158104,0.003167652,-0.054000746,-0.095762906,-0.110683357
0.110296378,0.260071592,0.079425636,0.73602289,0.031369971,-0.09383921,0.017907296,0.027232928,0.018398367,-0.005685088,0.007734151,-0.005116753
0.839605247,0.057558817,0.278815633,0.430978058,0.101576216,-0.356844239,0.006814687,0.097283415,0.048639006,-0.074123929,0.018590913,-0.051290701
0.742004474,0.189028001,0.033272119,0.622397912,0.05235666,-0.162971501,0.011414591,0.046684435,0.032681755,-0.027518764,0.011619401,-0.009606922
0.290970462,0.755959493,0.754664412,0.400784855,0.182593402,-0.6055243,0.085549075,0.076542059,0.020498809,-0.100205424,-0.108201098,-0.137985776
0.693856804,0.074767519,0.071127212,0.61454382,0.048874208,-0.154274009,0.011891095,0.046760837,0.029493103,-0.025372791,0.016472957,-0.010468303
0.870963162,0.416841874,0.023214811,0.719308683,0.048303741,-0.139355129,0.008679584,0.037917461,0.029802585,-0.02335698,0.004847848,-0.006528907
0.463284303,0.279630313,0.242482805,0.393651181,0.128790451,-0.483709173,0.043056819,0.10081434,0.065147297,-0.085652156,-0.021131522,-0.0670927
0.845191289,0.498753582,0.453244219,0.37456739,0.18821278,-0.656623323,0.00442623,0.113063325,0.063482665,-0.150570425,-0.082755031,-0.129262322
0.948780785,0.312351787,0.232104939,0.601253476,0.07178278,-0.219646286,0.006428704,0.058613096,0.036645899,-0.041587248,0.00569661,-0.023454853
0.456349238,0.620448225,0.185905549,0.849393471,0.037731909,-0.104710107,0.015324934,0.027084813,0.019965837,-0.01093606,0.002281758,-0.006595409
0.267107495,0.568735309,0.778168549,0.224799449,0.316533757,-1.263234494,0.152564366,0.126954847,-0.017789744,-0.259800505,-0.282415321,-0.332334351
0.255221985,0.079720552,0.902334029,0.410852587,0.110329823,-0.388641772,0.054729004,0.103675121,0.00071109,-0.056327095,0.013946441,-0.083470783
0.64245615,0.224985525,0.075808125,0.644183719,0.050563208,-0.156949987,0.014185539,0.044202105,0.030206598,-0.024293627,0.010367871,-0.010227884
0.674198049,0.070975601,0.42916607,0.206932063,0.262862913,-1.188884593,0.009415577,0.242447566,0.079896317,-0.287301685,-0.06402116,-0.263354722
0.789760173,0.188983502,0.148197075,0.62032457,0.056951447,-0.177240317,0.010815575,0.050768189,0.031806564,-0.030664539,0.01253774,-0.014955002
0.978871638,0.148616797,0.692387713,0.020313624,0.618063007,-2.772826175,-0.524238735,0.448159354,-0.196720807,-0.698575839,-0.818271476,-1.080619697
0.250809455,0.382976254,0.706739798,0.678583492,0.058129894,-0.175107896,0.029039611,0.04614262,0.014768852,-0.016793157,0.005327,-0.027548037
0.424592397,0.11057081,0.019880422,0.108667494,0.345322667,-1.897975166,0.088613137,0.292094249,0.28344013,-0.458657671,-0.234326141,-0.248749589
0.195017141,0.080239266,0.019466659,0.283435939,0.131489107,-0.559743138,0.072521044,0.121599832,0.094157172,-0.083249323,-0.010792999,-0.055822936
0.375832526,0.360402294,0.861795301,0.410252195,0.147370645,-0.511912326,0.059642188,0.107149107,0.005407876,-0.087464069,-0.033696642,-0.111403338
0.518457552,0.538429484,0.328753367,0.848887494,0.039126833,-0.109116637,0.014784086,0.029541211,0.018161376,-0.012216758,0.004501026,-0.009373022
0.166850616,0.437485391,0.939253331,0.661220022,0.063862433,-0.18797261,0.03484496,0.048531953,0.007778216,-0.016029977,0.001839358,-0.03409491
0.786939534,0.857941883,0.308382811,0.94900187,0.040402085,-0.103926684,0.011154569,0.025947295,0.019217396,-0.013768563,-0.000184172,-0.007707393
0.663161761,0.11127938,0.842212086,0.695434854,0.052833264,-0.155185707,0.014872376,0.049723979,0.009869486,-0.023754729,0.018856428,-0.026097587
0.1185668,0.119201946,0.818174709,0.60533493,0.055352372,-0.173398292,0.031928988,0.051495339,0.009291681,-0.01393949,0.015549936,-0.030797392
0.045250516,0.630526755,0.443046787,0.680212592,0.056715822,-0.168717754,0.034599783,0.037493956,0.022472801,-0.009377631,-0.005698732,-0.021580896
0.330680337,0.947933177,0.38212523,0.926949647,0.039522709,-0.103074521,0.018406706,0.023606613,0.01754293,-0.008217854,-0.002690264,-0.00900354
0.295824586,0.044460207,0.492329019,0.449922894,0.088209356,-0.318527984,0.041217105,0.085407757,0.028834648,-0.043754332,0.019681516,-0.053587901
0.920373268,0.983977686,0.195489914,0.781140007,0.065568463,-0.171834046,0.011470276,0.034283718,0.034517334,-0.029787599,-0.013868267,-0.013623134
0.346287408,0.508917131,0.079705174,0.103568114,0.454501877,-2.339765234,0.16536356,0.12740254,0.336705546,-0.582570949,-0.607023433,-0.393296665
0.132385254,0.728333816,0.334828394,0.596205688,0.078140001,-0.240676932,0.044500368,0.04451224,0.035153405,-0.020828055,-0.020814531,-0.030356093
0.433158847,0.787185968,0.887109151,0.862130249,0.052454147,-0.138200134,0.021907687,0.033890149,0.011202297,-0.014432901,-0.001686618,-0.021190333
0.345265253,0.923128895,0.787804405,0.243463023,0.331751333,-1.114214219,0.133852624,0.021445163,-0.014905182,-0.282140205,-0.334759828,-0.33547642
0.48721062,0.574239444,0.366900733,0.479990655,0.123943747,-0.41735715,0.0418341,0.075194227,0.052047695,-0.070774014,-0.03927521,-0.063037677
0.759735008,0.415947134,0.164536253,0.477093421,0.109122312,-0.366090989,0.016310595,0.077909602,0.060974363,-0.072602134,-0.019415297,-0.040969396
0.742040484,0.769540322,0.368338164,0.497165594,0.139164721,-0.435265346,0.023759402,0.067498637,0.058561713,-0.089072022,-0.060389776,-0.068485159
0.995630331,0.770182633,0.9739117,0.424660569,0.198657378,-0.557102821,-0.010448711,0.0852652,-0.007251128,-0.146678081,-0.110631201,-0.146962977
0.574847326,0.522820584,0.918958154,0.948228271,0.036855807,-0.096118334,0.013431981,0.028815196,0.0081398,-0.01048405,0.007149464,-0.013581575
0.285104789,0.254294624,0.658120176,0.668920848,0.054024076,-0.165504199,0.025980119,0.046548986,0.015015186,-0.016901581,0.010712802,-0.025222144
0.79380476,0.401651707,0.099170896,0.367216426,0.152947214,-0.552965673,0.009095764,0.103182247,0.095161453,-0.123359872,-0.054291316,-0.064692774
0.742240608,0.587274149,0.576117087,0.190464114,0.403556333,-1.618985748,-0.023718995,0.134523971,0.052382777,-0.45670945,-0.413260477,-0.451304096
0.989565217,0.482666641,0.993318887,0.832653792,0.054687664,-0.14225865,0.008665149,0.042497289,0.008570345,-0.023883328,0.007767956,-0.023913206
0.51623627,0.510003202,0.700121875,0.40570918,0.171151182,-0.595150374,0.050829507,0.104591453,0.026830881,-0.115412801,-0.066592026,-0.126302253
0.224969552,0.703970898,0.051794734,0.999652919,0.022303899,-0.058315948,0.011375322,0.016021636,0.012920741,-0.003122453,0.00258484,-0.001438999
0.822845897,0.148254634,0.460004672,0.817432134,0.035752826,-0.100777998,0.008282895,0.033269988,0.01435944,-0.014828212,0.014212451,-0.010979924
0.983414003,0.131096279,0.749519532,0.583281741,0.078111227,-0.235147509,0.004680765,0.071966792,0.015643314,-0.046589146,0.019436056,-0.043736756